Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
55.41241197559357,12.840155936115726,15.563735311842898,27.513598933751815,8.813443097254137,33.862127415723066,13.44163986528455,12.543166133394168,32.26291283819741,45.406223210807184,11.415960519654366,74.68653286260026
62.266341209764555,20.352354336195866,67.76905102144023,51.63891362371348,38.57000378701262,45.219346641440815,55.85091415037373,8.437522152025101,75.2517769796006,35.9557578743763,42.50792885130175,36.21875167906683
0.38043947777768317,29.526503465673937,63.98147914434743,44.7399257454618,39.59955893776292,57.298494302030434,79.22679451369113,55.57459498329567,97.49802231255318,3.407891169741384,14.763404249834144,44.379960911503034
65.4168637938385,87.89400874573327,72.98269819218504,89.20424367442808,73.08627225753683,37.32787926529071,9.995728033790952,15.897771453624932,31.05069197008623,60.25565467707531,57.02880967085662,94.56416688843477
99.5983086184338,46.09529150127864,57.096911577289056,80.93749005523225,27.780657299640964,84.32526232690627,43.45760560078513,25.660995759824523,85.16678702521742,91.6935729815841,51.20521464084767,12.000252778728926
11.305222022329831,51.92204524917394,82.38253330039207,32.74275033005713,16.862163373720097,90.5817056376722,67.31952466724697,25.667845881103368,89.24623460411514,45.41458807800627,44.36377961843677,17.392759112082267
47.626060109976144,5.0656746375444595,83.04163879419256,40.200962452549035,82.3766506880982,36.227464559199404,63.138583057462775,76.75900068629608,44.090204281145986,8.817912145235674,44.76411075647536,44.4747824138505
26.743806369160893,40.416295950052394,79.60677971590637,85.68492336768362,41.10555974349466,77.7160611343592,24.43065045334877,97.18552316459959,43.289843859610365,90.4147061791412,66.31145017358413,83.02581579245305
93.91708240752207,71.20350092316211,86.00243795393784,11.741285388767563,17.611969563870588,52.20584843941252,11.145977058443702,47.31359434780309,77.35531016117254,31.304305536142117,9.241032874667876,27.9879394733328
87.30490136052437,52.172204231457606,13.253399168768675,68.80314044846114,9.92948779936329,49.95035999161597,37.16911165125223,48.474793229929524,40.11091532218063,28.634075273256787,79.04396688341748,23.017112396531182
26.09181729872795,8.332337161758508,34.4990078735539,14.726095176327902,17.66427771029854,46.06710939343881,0.726399150181356,50.12078927700201,8.581192130278348,0.1871883798016838,93.39220515410949,57.458908694084485
39.24576651063341,80.65983125036843,14.736171105583939,32.223030957996116,41.7880348061567,10.069576876196507,64.76507876575963,20.88363366038257,71.81710818780199,96.70223405081416,72.63989721645358,82.42122746790014
63.874245895457705,8.088261026251786,44.373376300110934,39.78751944946393,57.82356082163989,47.60898150533423,41.41974449634145,53.06912399891141,85.15335608683576,73.02096634711643,95.41503236975122,70.76539454007484
84.71621806428251,28.198252205951935,69.29162063983856,39.90693606776588,75.22378068339032,59.541975141379446,15.022362484480723,59.837827062044845,60.701580346476945,27.996883946662354,35.78583853997077,89.67533912013477
52.554617941850836,64.93980352935237,28.74740346052398,10.44875951873464,10.100149232114585,25.73574084048702,67.84476894545725,16.81991962111279,31.21804503304394,34.12582483032905,93.39171653635961,67.9054451109278
80.93098090506689,50.12319267211567,80.15750772496747,83.66162266475658,73.25154955679918,7.099728150400253,85.41045164852129,2.6283076598596744,45.38528765088085,10.175453557864945,11.134759135800676,84.06288046283036
0.7953194322742552,14.271466017428281,45.667155949831816,81.78293837744611,73.57017890733083,43.943650596415196,80.12865404864863,67.78180795214391,23.297774039221352,46.02050028769688,95.652263433447,93.60760162320683
39.25217299957019,26.168149065052592,89.82312101814924,32.3302820267854,53.14614249482287,18.789696895008344,87.25052689442191,79.98224643230752,2.9591829362941247,73.30066773457881,41.140815486002765,28.413477193678528
3.879466605816684,39.51090777750387,40.67805630278711,86.43381326358825,32.703995242811615,2.5589506467144862,18.923428362860008,25.817383116639327,87.38180323981783,61.658468950418545,86.6187708036959,47.87736568418656
22.263574204085522,84.59667136261298,85.28804558448128,35.732486547363365,71.56122269195805,39.26043187593077,63.83015279554619,99.42565017038125,29.311356764539653,60.14776365714663,50.62278972688339,42.94195139485174
79.98888283110375,81.92988402181047,11.050991500417407,16.315250212368404,40.43766663798286,33.40308078388953,26.19066117064571,8.249778930406604,12.189225774585266,36.927602575499385,20.928284849016478,89.64776435940071
