Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
96.36399091280497,47.00854302987465,23.83530375391588,62.77678533849479,88.4811016893604,30.696596915361795,30.068883576620298,44.617964657514165,66.3373829878168,73.25951982745921,48.13823521625178,38.78885163246469
29.866350290859888,49.61750669198,72.94999511573555,72.77660218788641,24.040827158917477,59.245812117328114,7.775064513551633,95.19250758083211,49.91170128193081,55.63670648937789,11.44081316949398,15.195222933909292
53.563620084630145,33.95520339178205,57.289347394783796,8.50807334435697,74.32017941187506,78.13444260879122,21.351652835644728,29.48516856533121,42.41562314839922,96.0674443295545,46.83372646994719,71.20466524172276
67.21730885762007,76.62961909462373,43.269139334539844,25.680202301499875,41.45597177460715,95.66830533570372,81.31867356050076,45.466918293957356,14.066951393966331,58.16954157946698,20.859475839119533,36.66820513898955
91.89486602724897,56.375429484275394,33.9811538599479,98.00552980260137,83.84657778948753,79.58044850608535,3.9240073494527294,52.62107769503779,95.39164683855832,74.6347068373602,51.8900342609457,75.72690763757741
19.765157396336043,22.985304529242654,66.2404376741224,82.32865684253416,5.803359558373544,74.5989254209992,48.85270964419547,83.15582486897209,3.6540188424053377,55.590731910477786,31.210873495348924,50.70892617218018
21.83790727141609,50.1931261549114,77.21057259101869,36.94749247966732,28.112123000153122,22.876859589410525,9.347682955252123,42.96438620519134,34.474998417585844,65.95334263788844,40.11357163484859,48.105802809011024
97.25700025484694,96.80009493173561,94.31731348409859,7.98070930506819,81.76167198894852,5.920943469764383,53.915407248194,16.98433972391642,67.36184469069309,21.428928328597962,41.77980164918734,15.396755189325928
55.443380483130234,38.93769353107944,45.43945650282455,94.93259206544663,9.629629060229018,40.916107712031355,43.63493811940597,99.7482240973085,32.6880737144733,80.29691122239977,49.926055188756905,78.06677355407945
1.3585094622207694,7.674620346829297,59.0322224571772,96.09521152700101,16.993786345653884,85.36624704479352,16.920761538996633,74.69172692652172,94.08078474564472,12.884176025793725,50.77496566876424,83.12521158361595
11.224406526748332,78.17042168772062,61.32592971602553,4.678263020711881,37.02462709671153,23.75652280437688,40.178767475346234,99.70844116371693,91.1953960006979,71.01363324356544,98.19002945539927,62.14467416864282
12.356666958625196,33.177322467677186,74.91192661301797,93.49278859797784,91.77261461521641,49.16438849094258,44.28748313394784,37.54543144924061,12.798002932050533,53.59368375215615,91.97891340890507,58.77594363043366
63.65886940358506,59.636064601176855,47.469072866455875,60.64323090849763,39.37154868506484,51.65517145289908,31.243081530506757,66.16428114125449,93.64258981604992,16.776085167543155,18.596335878547276,99.95516751651328
38.15898902977266,95.95699044558938,95.13495464721133,8.49897652845758,43.482983104170415,3.7046056388496007,29.169771426311698,2.2640158368456564,69.31539225551052,60.565317326037274,75.69510250654223,46.455040083197886
30.959675637621707,10.665455821599634,36.902810474616246,14.70611679075403,5.511274737185823,44.031675885588726,79.16990445924229,9.618135243116143,23.94633914633416,73.14096684287992,81.18258139595906,53.8740583009826
30.813426487688755,18.68663298074602,63.441399647344745,74.44277527309566,22.80085101926863,56.53955527776356,67.98665564479057,37.120494137021986,88.03352296626238,77.37542450626609,70.67427298592992,96.6618999707761
45.57350262304205,7.189220953303921,55.73346414329359,89.66823373322735,46.4819423050941,79.30335281511184,84.85424427565712,32.219684468445706,10.547319348621375,83.95831025136833,63.95667805073975,96.01726975413982
6.203219415012795,98.30597877396771,25.21225182466067,57.829300053618674,14.023108405237384,47.512995716812966,57.13543390310634,26.535431118664842,68.47717040085085,99.84711957988328,5.25298739623159,51.055166997474565
34.26290764886251,3.772175758959073,2.720159911904818,72.97069670587516,80.41882871857803,91.59152884708665,82.70414312208774,73.17337479396086,71.2184027704288,79.24315771396257,59.887271650535666,82.19618356031421
39.83336441414268,42.82851627960046,75.18929957321991,59.13463845599839,13.802062962232487,45.31739918969188,46.34995087806955,15.784389364226946,14.98627008842639,1.8797886306645917,18.911440536998402,10.48397885684892
61.896760511900375,60.23267300795862,56.72822207920037,88.93361509846972,98.57025025032085,60.89880649025393,71.07320872244789,12.565546692635099,20.62834123532883,37.86465952252346,23.65940348092407,98.40139970439797
46.229203338657996,67.96694062883986,76.2754188055678,60.369274890175696,80.05642299276874,76.526988659328,67.52063988143378,30.033735998500855,28.925127809302197,65.24023652982467,3.670499310035291,52.32309541486181
66.01803098192175,8.621177895001974,20.97029790291085,83.53852728236868,24.744998490350167,76.7777298585352,2.869326895642199,72.84550446075299,3.4715972833120334,69.88977015283191,91.8319500524659,69.85558665127192
76.32981596510587,8.07236870115695,3.397703431688115,28.56840711177905,55.90806614594403,42.73612785368638,31.72669088325498,28.591664102492498,79.86175278584865,75.07689791489346,99.2382055513033,87.41616662058172
29.281850364662667,66.67637926407892,60.27098140097051,89.9308739657996,60.64470137875385,72.15828729201684,36.21687573414051,60.6709884780176,13.412332559675077,87.52810110119654,67.60694681962065,68.36567652784454
91.45262101975304,11.05389609200319,54.52388888450066,11.952790391525326,64.43017967634658,71.19797509971136,6.928784781839958,94.17763458491736,50.417019489653526,17.608519463673577,16.394491562649126,44.71393668573946
61.543979488968525,94.35235865179725,56.904224635002485,62.434243217804465,98.37588167378088,12.594959374057924,20.312864494780158,98.65839170867714,83.6299233920326,34.8225788832104,94.69985338936984,3.8192944839014586
25.610179613305938,47.75985915002467,62.01238364819838,67.09038217421282,94.14988677659565,83.44518335102885,10.708350391635403,89.82055935763607,16.44845213827898,48.37110075231577,56.47373524047433,51.902990408121255
29.15377684962035,,38.79534291450343,34.71013188870869,77.01575822536304,31.522023330198067,52.45376615895064,73.29171372356706,27.529053221120304,49.12646851052984,82.2315935365685,32.70070476817132
62.98967158915531,,76.9615507515619,24.479944968342828,37.547691412224815,3.173869564562082,66.20562682830936,18.050050005790517,34.962169228372716,11.477622110851781,19.07722811233289,95.34648910841643
97.87769167633496,,69.21801062809315,,79.22500607175354,,17.69469461287063,14.624071444299979,,85.94839560841419,,26.7671084046643
